Id,Age,Genre,Education,Pays,Ethnicité,Neuroticisme,Extraversion,Ouverture,Agréabilité,Conscienciosité,Impulsivité,Recherche de sensations,Alcohol,Amphetamines,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,LSD,Methadone,Magic mushrooms,Nicotine,Semeron,Volatile substance abuse
932,35-44,Male,À quitté l'école à 16 ans,UK,Blanc,-0.67825,-0.69509,-0.58331,0.13136,-0.65253,14.64% ,8.97% ,3,2,3,0,6,6,6,2,0,3,0,2,0,1,0,0,3,0,0,
933,25-34,Female,Université,Australie,Blanc,0.73545,-0.69509,1.24033,0.94156,0.41594,11.46% ,11.19% ,4,2,0,1,6,2,5,1,0,1,1,4,2,2,0,2,6,0,0,
934,18-24,Female,À quitté l'école à 17 ans,USA,Blanc,1.13281,26,-0.01928,1.11406,-0.78155,18.83% ,5.46% ,3,2,0,6,6,3,6,2,2,2,4,0,6,2,6,2,6,0,2,
935,18-24,Female,Université,UK,Blanc,-0.24649,0.00332,1.06238,0.59042,2.04506,16.29% ,11.19% ,5,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,
936,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,24,1.11406,1.24033,0.28783,-0.78155,5.52% ,5.46% ,5,3,3,4,5,6,4,5,3,3,4,3,3,3,2,4,6,0,2,
937,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,2.28554,-0.69509,0.29338,0.13136,-0.78155,11.46% ,11.19% ,4,0,0,0,6,5,6,2,0,5,0,0,3,4,2,4,5,0,0,
938,18-24,Male,Certificat ou diplome professionel,UK,Blanc,0.41667,1.28610,1.06238,-0.01729,-0.40581,11.46% ,11.62% ,3,5,2,5,5,5,6,3,0,5,0,3,5,5,2,4,5,0,0,
939,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,-0.05188,0.32197,0.58331,0.59042,-0.89891,10.34% ,11.14% ,6,0,0,0,5,6,4,4,0,4,0,3,3,3,0,3,6,0,0,
940,18-24,Female,Université,UK,Blanc,0.31287,0.32197,-0.01928,-0.60633,0.75830,16.29% ,13.21% ,5,0,2,0,5,6,6,3,0,3,0,3,3,3,0,0,5,0,0,
941,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,0.41667,-0.43999,1.06238,33,-0.14277,18.83% ,11.19% ,6,0,0,0,3,4,4,0,0,0,0,0,4,4,0,3,3,0,0,
942,25-34,Female,À quitté l'école à 18 ans,Autre,Blanc,0.91093,1.28610,1.06238,-0.76096,1.46191,13.63% ,13.21% ,5,3,4,0,5,5,5,2,0,2,0,0,3,4,2,3,6,0,1,
943,25-34,Male,Certificat ou diplome professionel,USA,Autre ,-0.46725,2.32338,2.44904,1.28610,1.30612,18.83% ,13.21% ,4,2,0,3,5,6,4,4,2,5,0,5,4,6,0,6,6,0,2,
944,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Mixed-Blanc/Asiatique ,1.60383,-0.80615,0.58331,0.43852,-1.13788,10.34% ,11.19% ,3,3,0,6,6,6,6,6,0,2,4,0,0,2,3,2,0,0,0,
945,25-34,Female,Matrise,USA,Blanc,1.02119,-0.30033,0.44585,0.76096,-1.25773,7.85% ,11.19% ,3,2,0,6,6,3,6,2,2,3,3,0,0,2,3,2,6,0,0,
946,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.34799,-1.09207,-0.58331,1.45039,-0.89891,16.29% ,4.62% ,4,0,0,0,6,6,6,0,0,0,0,0,0,0,0,4,6,0,0,
947,18-24,Male,À quitté l'école à 18 ans,USA,Blanc,-0.67825,-0.30033,-1.11902,-0.76096,30,10.34% ,11.83% ,4,6,0,3,6,6,4,3,0,6,0,0,3,4,3,4,5,0,2,
948,25-34,Male,Certificat ou diplome professionel,UK,Blanc,2.12700,30,0.14143,-0.30172,29,7.85% ,11.83% ,6,2,3,6,6,3,5,0,0,2,0,3,3,2,5,2,0,0,0,
949,25-34,Female,À quitté l'école à 18 ans,Canada,Blanc,0.41667,0.00332,29,-0.30172,0.75830,14.64% ,3.77% ,2,2,0,5,6,2,5,0,0,0,0,0,0,0,6,0,0,0,1,
950,35-44,Male,Certificat ou diplome professionel,USA,Blanc,1.60383,27,-0.01928,0.13136,30,10.34% ,11.19% ,5,1,0,1,6,3,6,1,0,4,0,0,4,1,0,3,4,0,0,
951,18-24,Female,Université,USA,Blanc,0.62967,0.00332,0.44585,-0.45321,-0.65253,18.83% ,13.21% ,6,2,0,3,6,4,6,2,0,3,2,2,3,6,0,4,3,0,3,
952,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,25,0.32197,1.88511,0.59042,-0.14277,0.37% ,5.46% ,3,3,0,0,4,6,5,3,0,3,0,0,3,3,0,3,3,0,0,
953,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.41667,0.16767,0.29338,-0.30172,-0.27607,5.52% ,11.19% ,5,5,0,3,5,6,4,3,0,5,0,3,3,5,3,3,6,0,0,
954,25-34,Female,Université,UK,Blanc,1.02119,-0.94779,-0.01928,-0.30172,29,11.46% ,11.19% ,5,0,0,0,6,3,5,0,0,0,0,0,0,0,0,3,4,0,2,
955,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,1.37297,-0.80615,-0.31776,-0.15487,-0.78155,16.29% ,7.00% ,0,0,0,0,5,3,4,0,0,0,0,0,0,5,0,0,2,0,0,
956,18-24,Male,Certificat ou diplome professionel,USA,Blanc,1.83990,-0.57545,-0.01928,33,20,5.52% ,11.14% ,4,5,2,4,5,6,5,4,2,3,4,0,3,0,4,2,6,0,2,
957,45-54,Male,Université,USA,Blanc,25,-0.57545,-0.58331,0.13136,0.41594,16.29% ,8.97% ,5,6,1,2,6,3,0,1,1,0,1,0,5,1,0,1,1,0,0,
958,35-44,Male,Certificat ou diplome professionel,UK,Blanc,23,-0.30033,0.14143,1.28610,1.30612,16.29% ,7.00% ,6,0,5,0,6,6,6,3,0,6,0,6,3,1,0,1,5,0,0,
959,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,-0.24649,1.58487,-0.01928,-1.21213,2.04506,18.83% ,11.19% ,5,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,6,0,0,
960,18-24,Female,Université,Autre,Blanc,0.04257,0.16767,1.43533,1.11406,-0.65253,11.46% ,11.19% ,5,0,0,1,6,0,6,0,0,0,0,0,0,0,6,0,2,0,0,
961,45-54,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.05188,-0.69509,0.72330,2.03972,-0.40581,18.83% ,11.83% ,5,6,0,1,6,5,4,1,1,2,1,0,0,1,2,3,1,0,0,
962,18-24,Male,Certificat ou diplome professionel,Australie,Blanc,0.31287,0.96248,1.06238,0.28783,-0.27607,5.52% ,5.46% ,5,3,5,0,5,4,6,3,0,5,0,4,3,3,0,0,5,0,0,
963,25-34,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.34799,0.32197,1.88511,0.76096,-1.13788,10.34% ,13.21% ,5,3,0,5,6,2,5,3,3,0,5,0,0,2,3,2,6,0,0,
964,35-44,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,0.62967,26,-0.01928,0.13136,-0.00665,13.63% ,11.14% ,5,3,2,5,6,6,5,3,5,4,6,0,0,2,5,3,6,0,1,
965,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,27,1.28610,-0.45174,0.76096,0.25953,18.83% ,13.21% ,5,3,0,0,6,6,6,0,0,4,0,0,3,5,0,4,3,0,0,
966,25-34,Female,Matrise,USA,Blanc,25,0.00332,0.72330,0.43852,-0.27607,13.63% ,13.21% ,5,1,0,3,6,6,6,2,2,3,0,0,2,0,5,2,5,0,0,
967,18-24,Male,Matrise,UK,Blanc,27,1.11406,-0.01928,0.28783,0.41594,13.63% ,11.14% ,5,2,3,4,6,6,4,4,0,5,0,3,3,2,0,2,6,0,3,
968,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.58016,0.32197,0.58331,1.11406,0.25953,16.29% ,11.19% ,4,3,1,0,6,4,5,0,0,0,0,0,3,0,1,3,4,0,1,
969,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.24649,0.16767,1.88511,1.45039,-0.40581,7.85% ,11.14% ,5,0,0,2,6,5,6,2,0,3,0,0,2,3,0,5,5,0,3,
970,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Noir,22,1.28610,1.06238,33,0.93949,18.83% ,11.19% ,6,0,0,0,3,5,3,3,0,0,0,0,3,0,0,3,4,0,0,
971,55-64,Male,Doctorat,Autre,Autre ,20,1.28610,0.58331,1.11406,0.75830,11.46% ,11.62% ,6,1,1,1,6,3,6,1,0,0,1,0,1,1,3,3,4,0,1,
972,35-44,Female,Université,Canada,Blanc,0.22393,0.00332,-0.17779,-0.60633,-0.52745,10.34% ,11.19% ,5,1,0,0,4,6,5,4,0,4,0,3,5,5,0,4,5,0,0,
973,25-34,Male,Collège ou université aucun certificat ou diplome,Canada,Blanc,0.41667,28,0.58331,-1.07533,0.93949,18.83% ,13.21% ,6,4,0,0,6,6,4,3,0,4,0,3,4,4,0,4,6,0,0,
974,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.49158,-1.23177,-1.11902,0.13136,-0.52745,16.29% ,13.21% ,6,0,0,2,6,4,4,4,0,4,0,3,0,3,3,3,6,0,0,
975,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,20,2.12700,1.24033,1.45039,0.58489,16.29% ,5.46% ,6,2,0,0,6,6,5,0,0,3,0,0,3,3,0,3,6,0,0,
976,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.23461,0.00332,1.06238,-1.21213,-0.78155,11.46% ,5.46% ,5,0,0,0,2,6,4,0,0,3,0,0,2,3,0,0,5,0,0,
977,65+,Male,Matrise,USA,Blanc,18,0.00332,0.58331,0.76096,0.75830,11.46% ,11.19% ,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,
978,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.58016,1.11406,0.72330,0.59042,-0.00665,18.83% ,11.19% ,0,2,0,3,6,6,6,0,0,3,0,0,6,0,4,5,0,0,0,
979,35-44,Female,Matrise,UK,Blanc,-0.58016,1.45421,37,1.61108,-0.40581,7.85% ,11.14% ,5,4,2,2,6,3,6,5,0,5,0,0,2,3,0,3,6,0,0,
980,45-54,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,1.23461,-1.09207,-0.45174,-0.15487,0.75830,16.29% ,11.83% ,6,1,1,4,6,6,6,3,2,0,0,0,0,1,0,1,6,0,0,
981,25-34,Female,Doctorat,USA,Asiatique ,0.62967,0.16767,0.72330,-0.60633,-0.27607,16.29% ,8.97% ,4,1,2,2,5,6,6,2,1,3,0,1,2,1,1,2,3,0,1,
982,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,0.41667,-0.15487,0.14143,-0.76096,0.41594,18.83% ,11.62% ,4,0,0,4,4,6,5,5,3,3,0,0,0,3,5,3,6,0,3,
983,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,1.02119,1.11406,-1.11902,-0.91699,-1.01450,10.34% ,11.14% ,6,6,3,4,6,5,6,6,0,4,0,0,6,0,6,0,6,0,2,
984,25-34,Female,Université,USA,Blanc,0.62967,-0.15487,1.88511,31,1.13407,11.46% ,11.14% ,5,1,0,6,6,5,6,3,3,0,3,1,0,1,6,1,6,0,4,
985,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.14882,-0.15487,1.24033,0.94156,-0.14277,10.34% ,5.46% ,6,3,0,3,6,6,5,2,0,3,0,0,2,4,5,3,6,0,2,
986,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,-0.14882,0.32197,1.24033,-0.45321,-0.89891,11.46% ,11.14% ,5,3,3,0,6,6,4,3,0,4,0,0,2,0,0,4,6,0,0,
987,18-24,Male,Certificat ou diplome professionel,USA,Blanc,0.73545,-0.80615,-0.71727,-0.45321,0.25953,10.34% ,11.62% ,5,6,0,6,6,6,3,3,0,3,6,0,2,4,6,3,0,0,0,
988,25-34,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.72012,0.63779,0.44585,-1.34289,25,7.85% ,11.14% ,4,0,0,4,6,6,4,2,2,3,0,0,3,2,4,3,5,0,0,
989,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.02119,29,0.44585,-0.01729,-0.89891,16.29% ,11.62% ,4,3,0,6,5,6,6,5,0,6,0,0,3,0,4,0,6,0,0,
990,25-34,Male,Université,USA,Blanc,28,0.00332,0.14143,-1.07533,-0.27607,7.85% ,11.14% ,5,6,0,4,6,4,4,3,5,3,2,1,3,1,5,1,6,0,2,
991,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.72012,-0.57545,1.65653,0.13136,-0.40581,10.34% ,11.14% ,6,4,2,6,6,6,5,4,3,2,6,0,3,0,4,2,6,0,2,
992,18-24,Male,Collège ou université aucun certificat ou diplome,Australie,Blanc,0.31287,1.74091,0.29338,-0.76096,28,5.52% ,5.46% ,5,4,5,3,6,6,6,3,0,4,0,0,5,0,4,5,6,0,0,
993,55-64,Male,Certificat ou diplome professionel,Autre,Blanc,28,0.32197,0.58331,0.13136,-0.00665,18.83% ,11.83% ,3,1,0,2,6,4,5,3,0,1,1,0,0,1,0,1,6,0,1,
994,25-34,Male,Université,UK,Blanc,25,0.80523,1.43533,2.23427,1.13407,18.83% ,13.21% ,5,2,2,2,6,5,5,3,0,3,0,2,3,3,0,3,4,0,0,
995,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.52135,0.80523,0.72330,0.94156,-0.78155,11.46% ,11.14% ,5,5,0,3,6,6,6,3,2,2,2,0,4,2,2,3,6,0,3,
996,18-24,Male,Matrise,Autre,Blanc,28,-0.30033,-0.31776,-0.91699,-0.14277,11.46% ,11.19% ,5,0,0,4,4,6,5,0,0,4,0,4,4,3,0,3,6,0,0,
997,18-24,Male,Matrise,UK,Blanc,28,0.96248,-0.45174,0.43852,0.75830,10.34% ,11.19% ,5,2,2,4,5,4,4,4,0,3,0,3,3,2,0,2,5,0,5,
998,25-34,Male,Matrise,UK,Blanc,1.13281,-0.30033,0.88309,-0.60633,0.93949,18.83% ,11.62% ,6,0,2,5,6,2,6,2,0,2,0,0,3,0,0,0,3,0,0,
999,25-34,Female,Doctorat,USA,Blanc,26,0.80523,-0.31776,-0.15487,0.93949,18.83% ,11.19% ,3,6,0,0,6,6,6,0,0,3,0,0,2,2,0,2,4,0,0,
